acadm_year	acadm_term	authorize_p	authorize_using	chn_name	classes	comment	counter	counter_exceptAuth	course_avg	course_code	course_group	course_kind	credit	dept_chiabbr	dept_code	dept_group_name	eng_name	eng_teach	form_s	limit	limit_count_h	option_code	restrict	rt	serial_no	teacher	time_inf	generalCore
113	2	5	0	體育（體適能）			30	30		00UP018	A	半	1.0	普通體育	PE		Physical Education (Conditioning)			0	40	必	允許重複修	N	2000	林雯雯	二 6-7 公館 體育館二1樓	
113	2	8	0	體育（體適能）			22	22		00UP018	B	半	1.0	普通體育	PE		Physical Education (Conditioning)			0	40	必	允許重複修	N	2001	林淑惠	二 8-9 和平 重量訓練室一	
113	2	12	4	體育（體適能）			45	41		00UP018	C	半	1.0	普通體育	PE		Physical Education (Conditioning)			0	40	必	允許重複修	N	2002	王建睎	三 6-7 和平 重量訓練室一	
113	2	10	10	體育（有氧舞蹈）			59	49		00UP024	D	半	1.0	普通體育	PE		Physical Education (Aerobic Dance)			0	50	必	允許重複修	N	2003	王建睎	三 3-4 和平 大韻律教室	
113	2	5	0	體育（有氧舞蹈）			44	44		00UP024	C	半	1.0	普通體育	PE		Physical Education (Aerobic Dance)			0	50	必	允許重複修	N	2004	于文蕙	二 6-7 和平 大韻律教室	
113	2	5	0	體育（有氧舞蹈）			50	50		00UP024	A	半	1.0	普通體育	PE		Physical Education (Aerobic Dance)			0	50	必	允許重複修	N	2005	王重引	一 6-7 和平 大韻律教室	
113	2	5	0	體育（有氧舞蹈）			22	22		00UP024	B	半	1.0	普通體育	PE		Physical Education (Aerobic Dance)			0	50	必	允許重複修	N	2006	王重引	一 8-9 和平 大韻律教室	
113	2	3	1	體育（有氧舞蹈）			28	27		00UP024	E	半	1.0	普通體育	PE		Physical Education (Aerobic Dance)			0	30	必	允許重複修	N	2007	陳冠妤	三 6-7 和平 小韻律教室	
113	2	5	0	體育（爵士舞）			51	51		00UP025	B	半	1.0	普通體育	PE		Physical Education (Jazz Dance)			2	50	必	允許重複修	N	2008	沈淑貞	四 6-7 和平 大韻律教室	
113	2	5	0	體育（高爾夫球）			28	28		00UP026		半	1.0	普通體育	PE		Physical Education (Golf)			0	50	必	允許重複修	N	2009	鍾寶弘	一 6-7 和平 金牌講堂	
