acadm_year	acadm_term	authorize_p	authorize_using	chn_name	classes	comment	counter	counter_exceptAuth	course_avg	course_code	course_group	course_kind	credit	dept_chiabbr	dept_code	dept_group_name	eng_name	eng_teach	form_s	limit	limit_count_h	option_code	restrict	rt	serial_no	teacher	time_inf	generalCore
113	1	0	0	同志小說		文學院 ; 外國語文學系 ; 小說群組（F群組）擇一必修。 ; 限修學制：大、碩、博	0	0		AAU1732	A	半	3.0	校際臺大（學）	9UAA		Queer Fiction				2	選			4000	朱偉誠	一 7-9 共403	
113	1	0	0	合成孔徑雷達導論與應用	7	工學院 ; 土木工程學研究所 ;   限修學制：大、碩、博	1	1		AAC7D00	A	半	3.0	校際臺大（學）	9UAA		Introduction and Applications of Synthetic Aperture Radar	是			2	選	◎加退選全授權碼選課		4001	蔡亞倫	一 6-8 土320	
113	1	0	0	地下水	7	生物資源暨農學院 ; 生物環境系統工程學研究所 ;   限修學制：大、碩、博	0	0		AAC7J68	A	半	3.0	校際臺大（學）	9UAA		Ground Water				5	選	◎加退選全授權碼選課		4002	蔡瑞彬	三 2-4 農工九	
113	1	0	0	地下水流汙染傳輸	7	生物資源暨農學院 ; 生物環境系統工程學系 ;   限修學制：大、碩、博	0	0		AAC7E08	A	半	3.0	校際臺大（學）	9UAA		Groundwater Flow and Transport				2	選	◎加退選全授權碼選課		4003	王昱力	二 6-7 農工金城, 四 6 農工金城	
113	1	0	0	地方政府與管理		社會科學院 ; 政治學系 ; B10之後入學者，本科為11擇4必修科目。詳見myNTU之各系所必修科目及應修學分資料查詢系統。 ; 限修學制：大、碩、博	0	0		AAU0300	A	半	2.0	校際臺大（學）	9UAA		Local Government and Management				1	選	◎加退選全授權碼選課		4004	郭銘峰	三 6-7 社科303	
113	1	0	0	地表作用與地形		理學院 ; 地質科學系 ;   限修學制：大、碩、博	0	0		AAU0302	A	半	2.0	校際臺大（學）	9UAA		Earth Surface Processes and Landforms				2	選	◎加退選全授權碼選課		4005	徐澔德	一 3-4 中庭大講堂	
113	1	0	1	地球化學分析與實務	7	理學院 ; 地質科學研究所 ;   限修學制：大三以上、碩、博	2	1		AAC7A10	A	半	2.0	校際臺大（學）	9UAA		Principles and Practice of Geochemical Analysis				2	選	◎加退選全授權碼選課		4006	朱美妃	三 6-7 地質313	
113	1	0	0	地球化學原理(含實習)		理學院 ; 地質科學系 ; 上課地點：中庭大講堂 ; 限修學制：大、碩、博	1	1		AAU0930	A	半	3.0	校際臺大（學）	9UAA		Geochemistry				5	選	◎加退選全授權碼選課		4007	任昊佳	三 6-8 中庭大講堂	
113	1	0	0	地球化學特論一		理學院 ; 地質科學研究所 ;   限修學制：博	0	0		AAD0123	A	半	3.0	校際臺大（博）	9DAA		Special Topics on Geochemistry (I)				1	選	◎課程不開放上修		4008	洪淑蕙		
113	1	0	0	地球物理基礎數學	7	理學院 ; 海洋研究所 ;   限修學制：大、碩、博	0	0		AAC7A11	A	半	2.0	校際臺大（學）	9UAA		Primary Course of Geophysical Mathematics				2	選			4009	張翠玉	二 3-4 海研231	
113	1	0	0	地球物質		理學院 ; 地質科學系 ;   限修學制：大、碩、博	0	0		AAU1993	A	半	3.0	校際臺大（學）	9UAA		Earth Materials				2	選	◎加退選全授權碼選課		4010	吳宗叡	二 2-4 中庭大講堂	
113	1	0	0	地球氣候學		理學院 ; 地質科學系 ; 上課地點:地質212 ; 限修學制：大、碩、博	0	0		AAU0105	A	半	3.0	校際臺大（學）	9UAA		Climatology of the Earth				5	選	◎加退選全授權碼選課		4011	李紅春	三 2-4 請洽系所辦	
113	1	0	0	地球構造		理學院 ; 地質科學系 ;   限修學制：大、碩、博	1	1		AAU0004	A	半	3.0	校際臺大（學）	9UAA		Earth Structure				2	選	◎加退選全授權碼選課		4013	胡植慶	三 2-4 中庭大講堂	
