acadm_year	acadm_term	authorize_p	authorize_using	chn_name	classes	comment	counter	counter_exceptAuth	course_avg	course_code	course_group	course_kind	credit	dept_chiabbr	dept_code	dept_group_name	eng_name	eng_teach	form_s	limit	limit_count_h	option_code	restrict	rt	serial_no	teacher	time_inf	generalCore
113	2	0	0	經濟學(下)		管理學院 ; 企業管理系 ; 四企一雙號、遴選不開放選修 ; 限修學制：大、碩、博	1	1		ABU0440	B	半	3.0	校際臺科大（學）	9UAB		Economics (II)				3	選			5000	紀舒哲	三 2-4 IB-610	
113	2	0	0	經濟學：市場與趨勢		通識教育中心 ; 通識教育中心 ; 限50人、通識領域課程 ; 限修學制：大、碩、博	0	0		ABU0355	A	半	2.0	校際臺科大（學）	9UAB		Economics: Market and Perspective				2	選			5001	徐茂炫	四 6-7 T4-304	
113	2	0	0	經濟學與生活體驗		通識教育中心 ; 通識教育中心 ; 限50人、通識領域課程 ; 限修學制：大、碩、博	2	2		ABU0356	A	半	2.0	校際臺科大（學）	9UAB		Living Experience in Economics				2	選			5002	徐茂炫	五 6-7 T4-304	
113	2	0	0	腦科學與行銷策略	8	管理學院 ; 企業管理系 ; 英語授課、限14人、EMI課程、業界師資協同教學 ; 限修學制：碩、博	1	1		ABC8751	A	半	3.0	校際臺科大（碩）	9MAB		Neuromarketing Strategy	是			3	選	◎課程不開放上修		5003	王蕙芝	三 10 MA-506, 三 8-9 MA-506	
113	2	0	0	話．畫建築與設計表現		設計學院 ; 建築系 ; 限50人、通識領域課程 ; 限修學制：大、碩、博	2	2		ABU0987	A	半	2.0	校際臺科大（學）	9UAB		Talk about and Paint Architecture and Design Expression				2	選			5004	陳修兀	三 3-4 TR-313	
113	2	0	0	資安生活		管理學院 ; 資訊管理系 ; 通識領域課程、限50人、資訊跨域微學程課程,電機工程系、電子工程系、資訊工程系及資訊管理系學生不得修習本課程 ; 限修學制：大、碩、博	2	2		ABU0663	A	半	3.0	校際臺科大（學）	9UAB		Information Security in life				2	選			5005	莊祐軒	五 A-C RB-508	
113	2	0	0	資料視覺化理論與應用		管理學院 ; 管理學士班 ; 開放外系選修、限45人 ; 限修學制：大、碩、博	4	4		ABU0591	A	半	3.0	校際臺科大（學）	9UAB		Data Visualization: Theory and Applications				5	選			5006	廖崇智、林蔚安	四 2-4 RB-508	
113	2	0	0	資訊安全導論		電資學院 ; 資訊工程系 ; 限68人 ; 限修學制：大、碩、博	1	1		ABU0441	A	半	3.0	校際臺科大（學）	9UAB		Introduction to Information Security				1	選			5007	林佳志	三 7-9 TR-309	
113	2	0	0	跨文化永續設計與創新科技行動		人文社會學院 ; 數位學習與教育研究所 ; 限51人、通識領域課程、PBL課程 ; 限修學制：大、碩、博	0	0		ABU0988	A	半	2.0	校際臺科大（學）	9UAB		Cross Cultural Sustainable Design and Innovative Technology in Action				2	選			5010	翁楊絲茜、李采儒	四 6-7 T4-405	
113	2	0	0	遊戲式數位學習	8	應用科技學院 ; 應用科技研究所 ; 數位學習與科學教育領域、加退選時開放全校大四選修、限40人、開放外系研究所選課 ; 限修學制：碩、博	2	2		ABC8059	A	半	3.0	校際臺科大（碩）	9MAB		Game-based e-Learning				5	選	◎課程不開放上修		5011	侯惠澤	一 10 TR-411, 一 8-9 TR-411	
113	2	0	0	電力電子學		電資學院 ; 電子工程系 ;   限修學制：大、碩、博	0	0		ABU0401	A	半	3.0	校際臺科大（學）	9UAB		Power Electronics				5	選			5012	邱煌仁	一 3-4 TR-209, 四 2 IB-503	
113	2	0	0	電子材料特論	8	電資學院 ; 光電工程研究所 ; 加退選時開放本系大四選課、開放外系研究所選課、加退選開放本系產碩專班選修 ; 限修學制：碩、博	0	0		ABC8752	A	半	3.0	校際臺科大（碩）	9MAB		Advanced Topics of Electronics Materials				5	選	◎課程不開放上修		5013	黃柏仁	二 2-4 IB-609	
113	2	0	0	電子商務與數位行銷	8	管理學院 ; MBA ; 英語授課、限管理學院研究所一般生選修、EMI課程、限55人 ; 限修學制：碩、博	5	5		ABC8708	A	半	3.0	校際臺科大（碩）	9MAB		E-Commerce and Digital Marketing	是			5	選	◎課程不開放上修		5014	張恩欣	四 6-8 TR-209	
113	2	0	0	電子實務專題(下)		電資學院 ; 電子工程系 ; 不開放電腦選課，欲選課者請洽開課單位 ; 限修學制：大、碩、博	0	0		ABU0895	A	半	2.0	校際臺科大（學）	9UAB		Electronic Engineering Special Projects (II)				1	選			5015			
113	2	0	0	電子實務專題(上)		電資學院 ; 電子工程系 ;   限修學制：大、碩、博	0	0		ABU0863	A	半	2.0	校際臺科大（學）	9UAB		Electronic Engineering Special Projects (I)				1	選			5016			
113	2	0	0	電子影像傳輸與互動	8	應用科技學院 ; 色彩與照明科技研究所 ; 開放外系研究所選課、英語授課、EMI課程、加退選時開放全校大四選修、限45人 ; 限修學制：碩、博	0	0		ABC8753	A	半	3.0	校際臺科大（碩）	9MAB		Electronic Image Communication and Interaction	是			5	選	◎課程不開放上修		5017	溫照華	四 2-4 IB-602-1	
113	2	0	0	電化學交流阻抗頻譜分析與應用	8	應用科技學院 ; 應用科技研究所 ; 英語授課、限50人、開放外系研究所選課、EMI課程、加退選時開放全校大四選修 ; 限修學制：碩、博	0	0		ABC8421	A	半	3.0	校際臺科大（碩）	9MAB		Electrochemical Impedance Spectroscopy: Analysis and Application	是			4	選	◎課程不開放上修		5018	王復民	五 2-4 IB-602-1	
113	2	0	0	電腦在建築上之應用(二)		設計學院 ; 建築系 ; 建築資訊建模學分學程、限30人 ; 限修學制：大、碩、博	0	0		ABU0086	A	半	3.0	校際臺科大（學）	9UAB		Computer Applications in Architecture (2)				2	選			5019	林裕傑	一 6-8 RB-508	
113	2	0	0	電腦視覺與應用	8	應用科技學院 ; 色彩與照明科技研究所 ; 加退選時開放全校大四選修、英語授課、開放外系研究所選課、EMI課程、限51人 ; 限修學制：碩、博	2	2		ABC8168	A	半	3.0	校際臺科大（碩）	9MAB		Computer Vision and Applications	是			2	選	◎課程不開放上修		5020	林宗翰	一 2-4 IB-307	
113	2	0	0	電腦網路概論		電資學院 ; 電資學士班 ; 限51人 ; 限修學制：大、碩、博	0	0		ABU0896	A	半	3.0	校際臺科大（學）	9UAB		Introduction to Computer Networks				2	選			5021	吳瑞瑜	五 8-9 IB-511-1, 四 2 IB-511-1	
113	2	0	0	電資工程倫理與法律實務		電資學院 ; 電資學士班 ; 限51人、本課程與「電資概論與工程倫理」及「台灣電資產業論壇與工程倫理」為電資學院三擇一必修，請自行上機加選、開放電資學院大學部學生選修 ; 限修學制：大、碩、博	0	0		ABU0989	A	半	2.0	校際臺科大（學）	9UAB		Engineering Ethics and Legal Practices in Electrical and Information Technology				2	選			5022	吳瑞瑜	二 3-4 TR-610	
113	2	0	0	電磁干擾原理和對策	8	電資學院 ; 電子工程系 ; 加退選時開放本系大四選課、英語授課、EMI課程、限64人 ; 限修學制：碩、博	0	0		ABC8643	A	半	3.0	校際臺科大（碩）	9MAB		Electromagnetic Interference Theory and Solutions	是			8	選	◎課程不開放上修		5023	龐敏熙	三 10 IB-409-1, 三 8-9 IB-409-1	
113	2	0	0	電影與文學思潮		人文社會學院 ; 應用外語系 ; 限30人、英語授課、EMI課程、PBL課程、創新教學課程 ; 限修學制：大、碩、博	2	2		ABU0787	A	半	3.0	校際臺科大（學）	9UAB		Film and Contemporary Literary Thoughts	是			3	選			5024	Aaron	三 2-4 RB-201	
113	2	0	0	電機機械		工程學院 ; 機械工程系 ; 業界師資協同教學、本課程實習部分於華夏校區上課、加退選開放全校大三大四選課、智慧電動車學程、限30人 ; 限修學制：大	0	0		ABU0897	A	半	3.0	校際臺科大（學）	9UAB		Electric Machinery				2	選			5026	關錦龍	五 2-4 T3-301	
113	2	0	0	圖形識別原理與實務	8	電資學院 ; 電子工程系 ; 限20人、PBL課程 ; 限修學制：碩、博	0	0		ABC8754	A	半	3.0	校際臺科大（碩）	9MAB		Principles and Practice of Pattern Recognition				5	選	◎課程不開放上修		5027	陳永耀	四 6-8 EE-503	
113	2	0	0	實務專題(下)		工程學院 ; 材料科學與工程系 ; 遴選不開放選修 ; 限修學制：大	0	0		ABU0821	A	半	2.0	校際臺科大（學）	9UAB		Special Projects (II)				1	選			5028			
113	2	0	0	實驗設計與報告撰寫	8	應用科技學院 ; 醫學工程研究所 ; 加退選開放全校大三大四選課、限醫工所碩士班、限45人、開放外系研究所選課 ; 限修學制：碩、博	0	0		ABC8709	A	半	3.0	校際臺科大（碩）	9MAB		Experimental Design and Report Writing				5	選	◎課程不開放上修		5029	林上智	三 6-8 IB-508	
113	2	0	0	對流熱傳學	8	工程學院 ; 機械工程系 ; 英語授課、EMI課程、加退選時開放本系大四選課、加退選開放本系在職專班選課 ; 限修學制：碩、博	0	0		ABC8064	A	半	3.0	校際臺科大（碩）	9MAB		Convective Heat Transfer	是			2	選	◎課程不開放上修		5030	林怡均	一 6-8 IB-511-1	
