acadm_year	acadm_term	authorize_p	authorize_using	chn_name	classes	comment	counter	counter_exceptAuth	course_avg	course_code	course_group	course_kind	credit	dept_chiabbr	dept_code	dept_group_name	eng_name	eng_teach	form_s	limit	limit_count_h	option_code	restrict	rt	serial_no	teacher	time_inf	generalCore
112	2	0	0	博士專題研究		工學院 ; 機械工程學研究所 ;   限修學制：博	0	0		AAD0115	R	半	1.0	校際臺大（博）	9DAA	A	Special Project for Doctor Degrees Student				0	選	◎課程不開放上修 ◎加退選全授權碼選課		6000	黃信富		
112	2	0	0	博士專題研究		工學院 ; 機械工程學研究所 ;   限修學制：博	0	0		AAD0115	S	半	1.0	校際臺大（博）	9DAA	A	Special Project for Doctor Degrees Student				0	選	◎課程不開放上修 ◎加退選全授權碼選課		6001	李典儒		
112	2	0	0	博士專題研究		工學院 ; 工業工程學研究所 ; 初選不開放． ; 限修學制：大、碩、博	0	0		AAD0115	T	半	1.0	校際臺大（博）	9DAA	A	Special Project for Doctor Degrees Student				0	選	◎課程開放上修 ◎加退選全授權碼選課 ◎初選不開放		6002	洪一薰		
112	2	0	0	博士專題研究		工學院 ; 機械工程學研究所 ;   限修學制：博	0	0		AAD0115	U	半	1.0	校際臺大（博）	9DAA	A	Special Project for Doctor Degrees Student				0	選	◎課程不開放上修 ◎加退選全授權碼選課		6003	馬劍清		
112	2	0	0	博士專題研究		工學院 ; 機械工程學研究所 ;   限修學制：博	0	0		AAD0115	V	半	1.0	校際臺大（博）	9DAA	A	Special Project for Doctor Degrees Student				0	選	◎課程不開放上修 ◎加退選全授權碼選課		6004	孫珍理		
112	2	0	0	博士專題研究		工學院 ; 機械工程學研究所 ;   限修學制：博	0	0		AAD0115	W	半	1.0	校際臺大（博）	9DAA	A	Special Project for Doctor Degrees Student				0	選	◎課程不開放上修 ◎加退選全授權碼選課		6005	楊申語		
112	2	0	0	博士專題研究		工學院 ; 機械工程學研究所 ;   限修學制：博	0	0		AAD0115	X	半	1.0	校際臺大（博）	9DAA	A	Special Project for Doctor Degrees Student				0	選	◎課程不開放上修 ◎加退選全授權碼選課		6006	蔣雅郁		
112	2	0	0	博士專題研究		工學院 ; 機械工程學研究所 ;   限修學制：博	0	0		AAD0115	A	半	1.0	校際臺大（博）	9DAA	B	Special Project for Doctor Degrees Student				0	選	◎課程不開放上修 ◎加退選全授權碼選課		6009	陳湘鳳		
112	2	0	0	博士專題研究		工學院 ; 機械工程學研究所 ;   限修學制：博	0	0		AAD0115	B	半	1.0	校際臺大（博）	9DAA	B	Special Project for Doctor Degrees Student				0	選	◎課程不開放上修 ◎加退選全授權碼選課		6010	覺文郁		
112	2	0	0	博士論文		文學院 ; 圖書資訊學研究所 ; 請參考選課注意事項。 ; 限修學制：博	0	0		AAD0087	B	半	0.0	校際臺大（博）	9DAA		Dissertation (Ph.D.)				0	選	◎課程不開放上修 ◎加退選全授權碼選課		6011	張郁蔚		
