acadm_year	acadm_term	authorize_p	authorize_using	chn_name	classes	comment	counter	counter_exceptAuth	course_avg	course_code	course_group	course_kind	credit	dept_chiabbr	dept_code	dept_group_name	eng_name	eng_teach	form_s	limit	limit_count_h	option_code	restrict	rt	serial_no	teacher	time_inf	generalCore
114	1	0	1	淨零碳排與公正轉型：東亞觀點		社會科學院 ; 國家發展研究所 ;   限修學制：碩、博	4	3		AAM2180	A	半	3.0	校際臺大（碩）	9MAA		Net-Zero Emission and Just Transition：East Asia Perspectives				5	選	◎課程不開放上修 ◎加退選全授權碼選課		4000	周桂田	三 2-4 國發208	
114	1	0	0	理論生態學導論	7	生命科學院 ; 生態學與演化生物學研究所 ;   限修學制：大、碩、博	0	0		AAC7249	A	半	3.0	校際臺大（學）	9UAA		Introduction to Theoretical Ecology	是			1	選	◎加退選全授權碼選課		4001	柯柏如	四 6-8 共207	
114	1	0	0	理論物理海洋下		理學院 ; 海洋研究所 ;   限修學制：大、碩、博	0	0		AAM2245	A	半	2.0	校際臺大（碩）	9MAA		Theoretical Physical Oceanography (2)				2	選	◎課程開放上修		4002	詹  森	三 3-4 115研討室	
114	1	0	0	現代中國與世界：1842-1911		文學院 ; 歷史學系 ; 同時為歷史系選修(40人)。 ; 限修學制：大、碩、博	0	0		AAU1456	A	半	3.0	校際臺大（學）	9UAA		China in Modern Times:1842 -1911				5	選	◎加退選全授權碼選課		4003	王遠義	二 8-10 博雅101/華南講	
114	1	0	0	現代央行業務政治選題專題	7	社會科學院 ; 政治學研究所 ; 國際關係，公共行政，比較政府。 ; 限修學制：大三以上、碩、博	0	0		AAC7751	A	半	2.0	校際臺大（學）	9UAA		Seminar on Politics of Modern Central Banking	是			3	選	◎加退選全授權碼選課		4004	曾煥凱	二 8-9 社科研604	
114	1	0	0	現代生物技術與健康	7	醫學院 ; 生物化學暨分子生物學研究所 ;   限修學制：大、碩、博	1	1		AAC7F98	A	半	2.0	校際臺大（學）	9UAA		Modern Biotechnology and Health				10	選			4005	詹迺立	四 3-4 普101	
114	1	0	0	現代政治思想一		社會科學院 ; 政治學系 ;   限修學制：大、碩、博	0	0		AAU0051	A	半	2.0	校際臺大（學）	9UAA		Modern Political Thought (I)				10	選	◎加退選全授權碼選課		4006	鄭泱泱	五 6-7 社科403	
114	1	0	0	現代科學與心靈科學		電機資訊學院 ; 資訊工程學系 ;   限修學制：大、碩、博	0	0		AAU0060	A	半	3.0	校際臺大（學）	9UAA		Modern Sciences and Science of Mind				10	選	◎加退選全授權碼選課		4007	歐陽彥正	五 7-9 普103	
114	1	0	0	產品碳足跡與綠色設計	7	工學院 ;   上課教室：機械113 ; 限修學制：大、碩、博	3	3		AAC7M58	A	半	3.0	校際臺大（學）	9UAA		Product Carbon Footprint and EcoDesign				5	選	◎加退選全授權碼選課		4008	林心恬	三 2-4 請洽系所辦	
114	1	0	0	產業、會計、審計、風險面面觀	7	管理學院 ; 會計學研究所 ; 先修科目：中級會計學。 ; 限修學制：大四以上、碩、博	0	0		AAC7A41	A	半	3.0	校際臺大（學）	9UAA		Learning Industries From Accounting, Auditing and Risk' View				5	選	◎加退選全授權碼選課		4009	徐聖忠	四 7-9 管二305	
